CLIENTE,CONEXAO,EDGEID,FORNECEDOR,"FUNCAO_INTERFACE",HOSTNAME,IDHOST,IDINT,INTERFACE,"IP_GERENCIAMENTO","IP_IP2",MODELO,"NOME_CLIENTE","NOME_FANTASIA","NOME_LOCALIDADE_MERAKI",PRIMEID,SERIAL,"SIGLA_CIENTE","SOLUCAO_ID","TIPO_EQUIPAMENTO",TOKEN,URL,USER,timeInputLookupBdi
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0020421-RN-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-QA2D-FBAC.mera.boti",189635,5364058,wan1,,"192.168.1.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI -VILAROUCA E CIA PERFUMES LTDA","B-LJ-CO-00","BOTI#20421-00#00","Q2KN-QA2D-FBAC",BOTI,20199746,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0020421-RN-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-QA2D-FBAC.mera.boti",189635,5364059,wan2,,"10.1.1.123",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI -VILAROUCA E CIA PERFUMES LTDA","B-LJ-CO-00","BOTI#20421-00#00","Q2KN-QA2D-FBAC",BOTI,20199746,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0007458-PB-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-JDBH-FTLV.mera.boti",191424,5366190,lan1,,"10.200.110.241",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - QUEIROGA COSMETICOS LTDA","B-LJ-EP-00","BOTI#7458-00#00","Q2PD-JDBH-FTLV",BOTI,20199745,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< adsl cliente > % #B-LJ-EP-0007458-PB-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-D9NB-VNU8.mera.boti",188611,5362233,wan1,,"192.168.1.5",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - QUEIROGA COSMETICOS LTDA","B-LJ-EP-00","BOTI#7458-00#00","Q2KN-D9NB-VNU8",BOTI,20199745,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< adsl cliente > % #B-LJ-EP-0019719-PR-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-AXRQ-W7DX.mera.boti",188070,5361271,wan1,,"10.1.1.100",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - NL PERFUMARIA LTDA - ME","B-LJ-EP-00","BOTI#19719-00#00","Q2KN-AXRQ-W7DX",BOTI,20199741,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 9834530270 (oi) > % #B-LJ-CO-0009151-MA-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ERJB-ZKTM.mera.boti",188896,5362742,wan1,,"192.168.1.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PORTO E MATTOS LTDA - ME","B-LJ-CO-00","BOTI#9151-00#00","Q2KN-ERJB-ZKTM",BOTI,20199736,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11969314438 (4g) > % #B-LJ-CO-0009151-MA-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ERJB-ZKTM.mera.boti",188896,5362743,wan2,,"10.1.1.136",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PORTO E MATTOS LTDA - ME","B-LJ-CO-00","BOTI#9151-00#00","Q2KN-ERJB-ZKTM",BOTI,20199736,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0018620-SC-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ZALS-QE94.mera.boti",189973,5364658,wan1,,"10.1.1.100",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - MARILENE SALETE TOMAZONI & CIA LTDA - EP","B-LJ-EP-00","BOTI#18620-00#00","Q2KN-ZALS-QE94",BOTI,20199702,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0018620-SC-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ZALS-QE94.mera.boti",189973,5364659,wan2,,"-",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - MARILENE SALETE TOMAZONI & CIA LTDA - EP","B-LJ-EP-00","BOTI#18620-00#00","Q2KN-ZALS-QE94",BOTI,20199702,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< adsl cliente (20m) > % #B-LJ-EP-0006767-SC-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-86SW-9SP7.mera.boti",187549,5360331,wan1,,"192.168.0.100",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - CHOICES COSMETICOS LTDA ME","B-LJ-EP-00","BOTI#6767-00#00","Q2KN-86SW-9SP7",BOTI,20199701,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0006767-SC-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-86SW-9SP7.mera.boti",187549,5360332,wan2,,"-",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - CHOICES COSMETICOS LTDA ME","B-LJ-EP-00","BOTI#6767-00#00","Q2KN-86SW-9SP7",BOTI,20199701,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0020036-PB-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-DPMM-K345.mera.boti",190876,5365645,lan1,,"10.200.68.226",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - EMPORIO DOS COSMETICOS COMERCIO DE PRODUTOS DE BELEZA","B-LJ-CO-00","BOTI#20036-00#00","Q2PD-DPMM-K345",BOTI,20199696,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0020036-PB-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-UQBA-HHNE.mera.boti",186511,5358499,lan1,,"10.192.68.242","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - EMPORIO DOS COSMETICOS COMERCIO DE PRODUTOS DE BELEZA","B-LJ-CO-00","BOTI#20036-00#00","Q2CX-UQBA-HHNE",BOTI,20199696,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< jpaip06662 (adsl) > % #B-LJ-CO-0020036-PB-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-AENR-HYWA.mera.boti",187983,5361115,wan1,,"200.249.183.250",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - EMPORIO DOS COSMETICOS COMERCIO DE PRODUTOS DE BELEZA","B-LJ-CO-00","BOTI#20036-00#00","Q2KN-AENR-HYWA",BOTI,20199696,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11989572471 (4g 10mb) > % #B-LJ-CO-0020036-PB-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-AENR-HYWA.mera.boti",187983,5361116,wan2,,"10.1.1.178",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - EMPORIO DOS COSMETICOS COMERCIO DE PRODUTOS DE BELEZA","B-LJ-CO-00","BOTI#20036-00#00","Q2KN-AENR-HYWA",BOTI,20199696,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0004123-GO-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-LG2K-EEM7.mera.boti",191855,5366620,lan1,,"10.200.248.98",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - IRANI CARVALHO WANDERLEY","B-LJ-CO-00","BOTI#4123-00#00","Q2PD-LG2K-EEM7",BOTI,202040458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0004123-GO-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-H5LQ-CDL3.mera.boti",194260,5369822,wan1,,"10.1.0.2",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - IRANI CARVALHO WANDERLEY","B-LJ-CO-00","BOTI#4123-00#00","Q2QN-H5LQ-CDL3",BOTI,202040458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0004123-GO-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-H5LQ-CDL3.mera.boti",194260,5369823,wan2,,"10.1.1.119",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - IRANI CARVALHO WANDERLEY","B-LJ-CO-00","BOTI#4123-00#00","Q2QN-H5LQ-CDL3",BOTI,202040458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0011699-CE-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-FLGT-QCD7.mera.boti",189055,5363025,wan1,,"10.1.1.106",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - JJBK COMERCIAL DE COSMETICOS LTDA","B-LJ-EP-00","BOTI#11699-00#00","Q2KN-FLGT-QCD7",BOTI,202042439,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0017322-MA-FE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-F7MP-L85F.mera.boti",194170,5369646,wan1,,"192.168.1.3",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - S B MONTEIRO E CIA LTDA - ME","B-LJ-EP-00","BOTI#17322-00#00","Q2QN-F7MP-L85F",BOTI,20199734,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0017322-MA-FE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-F7MP-L85F.mera.boti",194170,5369647,wan2,,"10.1.1.159",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - S B MONTEIRO E CIA LTDA - ME","B-LJ-EP-00","BOTI#17322-00#00","Q2QN-F7MP-L85F",BOTI,20199734,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005250-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-GVT5-72AY.mera.boti",189321,5363500,wan1,,"10.1.1.101",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - ROGERIO LUIS ONORIO - EPP","B-LJ-CO-00","BOTI#5250-00#00","Q2KN-GVT5-72AY",BOTI,20199731,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005250-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-GVT5-72AY.mera.boti",189321,5363501,wan2,,"192.168.1.3",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - ROGERIO LUIS ONORIO - EPP","B-LJ-CO-00","BOTI#5250-00#00","Q2KN-GVT5-72AY",BOTI,20199731,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 4933321808 ( adsl  10 mb ) > % #B-LJ-CO-0006758-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-A9Y4-3XYB.mera.boti",187961,5361076,wan1,,"10.1.0.3",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - THEMIS PERFUMES E COSMETICOS LTDA ME","B-LJ-CO-00","BOTI#6758-00#00","Q2KN-A9Y4-3XYB",BOTI,20199730,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11932394764 ( 4g ) > % #B-LJ-CO-0006758-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-A9Y4-3XYB.mera.boti",187961,5361077,wan2,,"10.1.1.176",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - THEMIS PERFUMES E COSMETICOS LTDA ME","B-LJ-CO-00","BOTI#6758-00#00","Q2KN-A9Y4-3XYB",BOTI,20199730,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< fgo/ip/00129 ( adsl bld  2 mb ) > % #B-LJ-CO-0005488-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-AJH4-TB93.mera.boti",188006,5361158,wan1,,"189.52.102.242",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - NICOSIA PERFUMES E COSMETICOS LTDA ME","B-LJ-CO-00","BOTI#5488-00#00","Q2KN-AJH4-TB93",BOTI,20199728,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11966479361 ( 4g ) > % #B-LJ-CO-0005488-SC-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-AJH4-TB93.mera.boti",188006,5361159,wan2,,"10.1.1.161",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - NICOSIA PERFUMES E COSMETICOS LTDA ME","B-LJ-CO-00","BOTI#5488-00#00","Q2KN-AJH4-TB93",BOTI,20199728,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0006083-TO-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-GFUF-35LE.mera.boti",189196,5363276,wan1,,"192.168.1.100",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - OLIVEIRA YONAMINE E BRITO LTDA ME","B-LJ-EP-00","BOTI#6083-00#00","Q2KN-GFUF-35LE",BOTI,20199727,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0006083-TO-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-Q28C-WS6L.mera.boti",192429,5367191,lan1,,"10.200.199.114",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - OLIVEIRA YONAMINE E BRITO LTDA ME","B-LJ-EP-00","BOTI#6083-00#00","Q2PD-Q28C-WS6L",BOTI,20199727,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0005822-TO-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-DVGS-3DUX.mera.boti",190917,5365686,lan1,,"10.200.187.130",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - OLIVEIRA E BRITO LTDA","B-LJ-EP-00","BOTI#5822-00#00","Q2PD-DVGS-3DUX",BOTI,20199726,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0005822-TO-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-H3A6-YQM6.mera.boti",189360,5363568,wan1,,"192.168.1.4",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - OLIVEIRA E BRITO LTDA","B-LJ-EP-00","BOTI#5822-00#00","Q2KN-H3A6-YQM6",BOTI,20199726,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0008365-PI-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-656E-NCWE.mera.boti",193803,5368915,wan1,,"192.168.0.101",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - MARIA DAS GRACAS COSTA E SILVA E CIA LTDA","B-LJ-EP-00","BOTI#8365-00#00","Q2QN-656E-NCWE",BOTI,202042460,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0008365-PI-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-656E-NCWE.mera.boti",193803,5368916,wan2,,"-",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - MARIA DAS GRACAS COSTA E SILVA E CIA LTDA","B-LJ-EP-00","BOTI#8365-00#00","Q2QN-656E-NCWE",BOTI,202042460,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0007916-AL-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-QML9-2C5L.mera.boti",192524,5367286,lan1,,"10.200.247.34",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - BARROS PERFUMES E COSMETICOS LTDA","B-LJ-EP-00","BOTI#7916-00#00","Q2PD-QML9-2C5L",BOTI,202042459,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0007916-AL-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-NRW6-GHPN.mera.boti",194479,5370238,wan1,,"192.168.15.148",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - BARROS PERFUMES E COSMETICOS LTDA","B-LJ-EP-00","BOTI#7916-00#00","Q2QN-NRW6-GHPN",BOTI,202042459,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0007916-AL-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-NRW6-GHPN.mera.boti",194479,5370239,wan2,,"-",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - BARROS PERFUMES E COSMETICOS LTDA","B-LJ-EP-00","BOTI#7916-00#00","Q2QN-NRW6-GHPN",BOTI,202042459,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0020447-MT-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-ZWDT-6HXL.mera.boti",193435,5368187,lan1,,"10.201.11.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - N. L. BRESSAN HATAKEYAMA & CIA","B-LJ-EP-00","BOTI#20447-00#00","Q2PD-ZWDT-6HXL",BOTI,202042458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0020447-MT-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-TVRV-DHHW.mera.boti",194682,5370641,wan1,,"192.168.1.6",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - N. L. BRESSAN HATAKEYAMA & CIA","B-LJ-EP-00","BOTI#20447-00#00","Q2QN-TVRV-DHHW",BOTI,202042458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0020447-MT-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-TVRV-DHHW.mera.boti",194682,5370642,wan2,,"-",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - N. L. BRESSAN HATAKEYAMA & CIA","B-LJ-EP-00","BOTI#20447-00#00","Q2QN-TVRV-DHHW",BOTI,202042458,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0007067-PI-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-PHU7-YKR9.mera.boti",192333,5367096,lan1,,"10.200.228.66",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - MARIA DAS GRACAS COSTA E SILVA E CIA LTDA","B-LJ-EP-00","BOTI#7067-00#00","Q2PD-PHU7-YKR9",BOTI,202042457,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< adsl cliente ( 100 mb ) > % #B-LJ-EP-0007067-PI-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-8EWL-HULR.mera.boti",187617,5360449,wan1,,"192.168.1.4",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - MARIA DAS GRACAS COSTA E SILVA E CIA LTDA","B-LJ-EP-00","BOTI#7067-00#00","Q2KN-8EWL-HULR",BOTI,202042457,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0005624-DF-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-H5B6-AAFC.mera.boti",194259,5369820,wan1,,"192.168.15.4",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - LLAL PRODUTOS DE BELEZA LTDA","B-LJ-EP-00","BOTI#5624-00#00","Q2QN-H5B6-AAFC",BOTI,202042456,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0005624-DF-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-H5B6-AAFC.mera.boti",194259,5369821,wan2,,"-",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - LLAL PRODUTOS DE BELEZA LTDA","B-LJ-EP-00","BOTI#5624-00#00","Q2QN-H5B6-AAFC",BOTI,202042456,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0005396-RS-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-5AWG-T7D6.mera.boti",193759,5368828,wan1,,"10.1.1.102",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI- TOKKY COMERCIO DE PERFUMES E ACESSORIOS LTDA EPP","B-LJ-EP-00","BOTI#5396-00#00","Q2QN-5AWG-T7D6",BOTI,202042455,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0005396-RS-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-5AWG-T7D6.mera.boti",193759,5368829,wan2,,"-",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI- TOKKY COMERCIO DE PERFUMES E ACESSORIOS LTDA EPP","B-LJ-EP-00","BOTI#5396-00#00","Q2QN-5AWG-T7D6",BOTI,202042455,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0005396-RS-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-MBTB-VLJE.mera.boti",191992,5366756,lan1,,"10.201.9.130",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI- TOKKY COMERCIO DE PERFUMES E ACESSORIOS LTDA EPP","B-LJ-EP-00","BOTI#5396-00#00","Q2PD-MBTB-VLJE",BOTI,202042455,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0020446-MT-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-L9YL-ZYUG.mera.boti",194374,5370049,wan1,,"10.1.1.21",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - N. L. BRESSAN HATAKEYAMA & CIA","B-LJ-EP-00","BOTI#20446-00#00","Q2QN-L9YL-ZYUG",BOTI,202042453,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-EP-0020446-MT-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-L9YL-ZYUG.mera.boti",194374,5370050,wan2,,"10.1.1.15",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - N. L. BRESSAN HATAKEYAMA & CIA","B-LJ-EP-00","BOTI#20446-00#00","Q2QN-L9YL-ZYUG",BOTI,202042453,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-EP-0004106-GO-FF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-VJV3-A7V3.mera.boti",193098,5367852,lan1,,"10.200.220.34",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - EDITH CARDOSO GUIMARAES","B-LJ-EP-00","BOTI#4106-00#00","Q2PD-VJV3-A7V3",BOTI,202042452,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
